latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp
14.341,-91.046,335.7,1,1,2013-01-17,1647,Terra,MODIS,87,6.1,298.3,31.4
14.374,-90.847,326.3,1.1,1,2013-01-17,1647,Terra,MODIS,80,6.1,302.1,17.6
14.464,-90.891,338.5,1.1,1,2013-01-17,1647,Terra,MODIS,68,6.1,299.4,43.2
14.463,-90.882,333,1.1,1,2013-01-17,1647,Terra,MODIS,65,6.1,301.4,33.8
14.339,-91.036,315.6,1,1,2013-01-17,1647,Terra,MODIS,60,6.1,298.8,6.6
14.362,-91.673,327.6,1,1,2013-01-17,1647,Terra,MODIS,80,6.1,298.7,17.5
14.341,-91.41,317.5,1,1,2013-01-17,1647,Terra,MODIS,62,6.1,298.9,8.7
14.361,-91.664,377.2,1,1,2013-01-17,1647,Terra,MODIS,100,6.1,301.2,136.5
14.327,-91.258,313.9,1,1,2013-01-17,1647,Terra,MODIS,56,6.1,297.8,6.3
14.03,-90.705,318.5,1.1,1,2013-01-17,1647,Terra,MODIS,68,6.1,303.3,9.7
14.046,-90.212,323.6,1.1,1.1,2013-01-17,1647,Terra,MODIS,60,6.1,299.3,16.9
14.048,-90.222,332.7,1.1,1.1,2013-01-17,1647,Terra,MODIS,84,6.1,300.5,29.9
14.312,-91.643,349.4,1,1,2013-01-17,1647,Terra,MODIS,95,6.1,301,54.2
14.136,-91.396,315.3,1,1,2013-01-17,1647,Terra,MODIS,42,6.1,299.3,7.6
14.075,-90.58,317.2,1.1,1,2013-01-17,1647,Terra,MODIS,66,6.1,301.3,8.4
14.065,-90.81,320.7,1.1,1,2013-01-17,1647,Terra,MODIS,63,6.1,302.6,9.2
14.064,-90.8,321,1.1,1,2013-01-17,1647,Terra,MODIS,50,6.1,303.3,9.5
14.025,-91.149,315.5,1,1,2013-01-17,1647,Terra,MODIS,24,6.1,298.8,7.3
13.895,-90.363,318.9,1.1,1.1,2013-01-17,1647,Terra,MODIS,61,6.1,303.3,9.8
13.953,-91.225,316.7,1,1,2013-01-17,1647,Terra,MODIS,66,6.1,297.1,8
14.426,-91.752,316,1.6,1.2,2013-01-17,1952,Aqua,MODIS,45,6.1,293.3,12.8
14.458,-90.883,305.4,1.6,1.2,2013-01-18,0805,Aqua,MODIS,64,6.1,283.8,17.9
13.971,-90.526,302.2,1.7,1.3,2013-01-18,0805,Aqua,MODIS,44,6.1,291.9,9.3
14.011,-90.769,316.9,3.1,1.7,2013-01-18,1856,Aqua,MODIS,35,6.1,303.1,25.5
14.017,-90.741,318.3,3,1.7,2013-01-18,1856,Aqua,MODIS,60,6.1,301.6,33
14.011,-90.762,320.7,3.1,1.7,2013-01-18,1856,Aqua,MODIS,77,6.1,302.7,49.2
14.016,-90.735,315.5,3,1.7,2013-01-18,1856,Aqua,MODIS,71,6.1,301.7,25.2
13.953,-90.751,318.8,3.1,1.7,2013-01-18,1856,Aqua,MODIS,57,6.1,301.7,42.8
13.953,-90.746,318.3,3.1,1.7,2013-01-18,1856,Aqua,MODIS,57,6.1,301.6,41.4
14.099,-90.961,316.2,3.2,1.7,2013-01-18,1857,Aqua,MODIS,49,6.1,300.3,26.5
14.067,-91.296,313.5,3.4,1.7,2013-01-18,1857,Aqua,MODIS,61,6.1,299.7,30.2
14.463,-90.889,322,1,1,2013-01-19,0421,Terra,MODIS,100,6.1,285.8,23.2
13.877,-90.361,304.2,1,1,2013-01-19,0421,Terra,MODIS,59,6.1,292.2,5.5
14.731,-91.576,300,1.1,1,2013-01-19,0421,Terra,MODIS,4,6.1,287.9,5.3
14.74,-91.577,307.6,1.1,1,2013-01-19,0421,Terra,MODIS,61,6.1,284.5,10.7
14.741,-91.567,320.1,1.1,1,2013-01-19,0421,Terra,MODIS,100,6.1,287,21.9
14.737,-91.574,328,1.2,1.1,2013-01-19,1635,Terra,MODIS,78,6.1,301.6,27.7
14.735,-91.563,328.4,1.1,1.1,2013-01-19,1635,Terra,MODIS,72,6.1,302.1,28.1
14.357,-91.028,328.3,1.1,1,2013-01-19,1635,Terra,MODIS,81,6.1,302.2,18.1
14.409,-91.266,325.8,1.1,1,2013-01-19,1635,Terra,MODIS,78,6.1,301.7,18.2
14.41,-91.276,325.3,1.1,1,2013-01-19,1635,Terra,MODIS,77,6.1,302.5,17.9
14.472,-91.509,314.5,1.1,1.1,2013-01-19,1635,Terra,MODIS,58,6.1,299.7,6.9
14.358,-91.038,324.3,1.1,1,2013-01-19,1635,Terra,MODIS,70,6.1,303.2,13.8
14.458,-90.891,325.6,1.1,1,2013-01-19,1635,Terra,MODIS,69,6.1,299,23.8
14.348,-91.029,334.3,1.1,1,2013-01-19,1635,Terra,MODIS,86,6.1,302.3,26.5
14.349,-91.039,335,1.1,1,2013-01-19,1635,Terra,MODIS,86,6.1,306,28.4
14.418,-91.782,331.1,1.2,1.1,2013-01-19,1635,Terra,MODIS,82,6.1,303.1,23.2
14.416,-91.771,327.7,1.2,1.1,2013-01-19,1635,Terra,MODIS,79,6.1,302.1,18
14.205,-90.669,362.3,1,1,2013-01-19,1635,Terra,MODIS,100,6.1,308.1,88
14.207,-90.678,320.2,1,1,2013-01-19,1635,Terra,MODIS,60,6.1,304.4,8
14.326,-91.326,318.2,1.1,1.1,2013-01-19,1635,Terra,MODIS,47,6.1,302.1,9.2
14.214,-90.599,317.5,1,1,2013-01-19,1635,Terra,MODIS,64,6.1,302.3,7.1
14.131,-91.388,316.2,1.1,1.1,2013-01-19,1635,Terra,MODIS,44,6.1,301.1,7.2
14.308,-91.652,319.6,1.1,1.1,2013-01-19,1635,Terra,MODIS,47,6.1,303.3,8.7
14.196,-90.67,320.8,1,1,2013-01-19,1635,Terra,MODIS,65,6.1,306.5,8.4
14.012,-90.217,321.1,1,1,2013-01-19,1635,Terra,MODIS,68,6.1,301.2,11.4
14.306,-91.641,321.2,1.1,1.1,2013-01-19,1635,Terra,MODIS,58,6.1,303.8,10.8
14.074,-90.583,325.6,1,1,2013-01-19,1635,Terra,MODIS,77,6.1,307.2,16.9
14.038,-91.314,322.9,1.1,1,2013-01-19,1635,Terra,MODIS,72,6.1,302.3,13.2
13.958,-91.26,363.8,1.1,1,2013-01-19,1635,Terra,MODIS,75,6.1,301.6,101.1
14.11,-91.554,326,1.1,1.1,2013-01-19,1635,Terra,MODIS,60,6.1,303.1,17.8
14.034,-91.08,317.2,1.1,1,2013-01-19,1635,Terra,MODIS,41,6.1,301.2,7.9
13.971,-91.086,317.3,1.1,1,2013-01-19,1635,Terra,MODIS,15,6.1,303.2,8.3
13.993,-91.126,334.8,1.1,1,2013-01-19,1635,Terra,MODIS,85,6.1,303.4,30.4
13.992,-91.116,346.5,1.1,1,2013-01-19,1635,Terra,MODIS,93,6.1,304.6,52.8
14.057,-91.057,322.4,1.1,1.1,2013-01-19,1939,Aqua,MODIS,51,6.1,305.2,10.3
14.058,-91.047,322,1.1,1.1,2013-01-19,1939,Aqua,MODIS,51,6.1,303.8,10.4
13.872,-90.375,329.1,1.2,1.1,2013-01-19,1939,Aqua,MODIS,73,6.1,304.6,22.5
13.874,-90.364,334.7,1.2,1.1,2013-01-19,1939,Aqua,MODIS,85,6.1,306.1,32.6
14.229,-91.074,330.1,1.1,1.1,2013-01-19,1939,Aqua,MODIS,81,6.1,303.5,21
14.25,-91.129,324.7,1.1,1.1,2013-01-19,1939,Aqua,MODIS,71,6.1,301.5,14.2
14.252,-91.119,338.6,1.1,1.1,2013-01-19,1939,Aqua,MODIS,88,6.1,301.1,36
14.327,-90.552,321.4,1.2,1.1,2013-01-19,1939,Aqua,MODIS,71,6.1,303.8,12.8
14.404,-91.278,321.9,1.1,1,2013-01-19,1939,Aqua,MODIS,72,6.1,301.1,12.9
13.892,-90.113,304.1,1.2,1.1,2013-01-20,0753,Aqua,MODIS,58,6.1,293,6.4
14.739,-91.565,326.8,1,1,2013-01-20,0753,Aqua,MODIS,100,6.1,289.3,27.8
14.042,-91.08,314.6,3.4,1.7,2013-01-20,1718,Terra,MODIS,22,6.1,297.2,37.4
14.048,-91.111,319.1,3.4,1.7,2013-01-20,1718,Terra,MODIS,64,6.1,297.4,60.6
14.043,-91.107,316.6,3.4,1.7,2013-01-20,1718,Terra,MODIS,63,6.1,297.1,48.7
14.387,-91.462,316.4,3.2,1.7,2013-01-20,1718,Terra,MODIS,57,6.1,296.9,36.8
14.384,-91.456,313.2,3.2,1.7,2013-01-20,1718,Terra,MODIS,55,6.1,296.5,24.7
14.456,-90.829,308.5,3.6,1.8,2013-01-20,1718,Terra,MODIS,23,6.1,292.9,41.3
14.39,-91.484,314.7,3.2,1.7,2013-01-20,1718,Terra,MODIS,63,6.1,296.9,29.1
14.337,-90.716,312.9,1.4,1.2,2013-01-21,0409,Terra,MODIS,86,6.1,292.8,17.5
14.741,-91.577,312.6,1.6,1.2,2013-01-21,0409,Terra,MODIS,85,6.1,285,26.3
14.461,-90.893,304.5,1.4,1.2,2013-01-21,0409,Terra,MODIS,60,6.1,282.5,13.7
14.336,-91.24,315.5,1.7,1.3,2013-01-21,1623,Terra,MODIS,55,6.1,301.4,13.8
14.366,-91.025,317.9,1.6,1.3,2013-01-21,1623,Terra,MODIS,48,6.1,302.5,14.5
14.359,-90.536,315.6,1.5,1.2,2013-01-21,1623,Terra,MODIS,56,6.1,300.3,10.6
14.733,-91.577,318.2,1.8,1.3,2013-01-21,1623,Terra,MODIS,60,6.1,294.4,35
14.363,-90.542,317.1,1.5,1.2,2013-01-21,1623,Terra,MODIS,66,6.1,300.6,14.3
14.002,-90.497,317.8,1.5,1.2,2013-01-21,1623,Terra,MODIS,51,6.1,301.9,10.6
14.343,-91.667,317,1.8,1.3,2013-01-21,1623,Terra,MODIS,58,6.1,297.9,14.9
14.334,-91.224,319.8,1.7,1.3,2013-01-21,1623,Terra,MODIS,68,6.1,299.7,22.6
14.015,-90.426,338.2,1.5,1.2,2013-01-21,1623,Terra,MODIS,88,6.1,304.4,50.2
14.013,-90.413,324.7,1.5,1.2,2013-01-21,1623,Terra,MODIS,75,6.1,304.3,18.2
13.962,-91.267,318.9,1.7,1.3,2013-01-21,1623,Terra,MODIS,43,6.1,296,18.5
13.993,-90.512,325.7,1.5,1.2,2013-01-21,1623,Terra,MODIS,77,6.1,302.5,24.7
13.991,-90.499,339.8,1.5,1.2,2013-01-21,1623,Terra,MODIS,89,6.1,301.8,58.2
14.043,-91.096,320.2,1.6,1.3,2013-01-21,1623,Terra,MODIS,60,6.1,299.5,21.3
14.045,-91.111,314.8,1.6,1.3,2013-01-21,1623,Terra,MODIS,43,6.1,300.2,12.7
13.96,-91.252,361.9,1.7,1.3,2013-01-21,1623,Terra,MODIS,94,6.1,292.3,178.9
14.091,-90.135,319.3,1,1,2013-01-21,1927,Aqua,MODIS,49,6.1,301.8,8.6
14.02,-90.427,358.4,1,1,2013-01-21,1927,Aqua,MODIS,99,6.1,306.1,68.5
14.011,-90.425,330.6,1,1,2013-01-21,1927,Aqua,MODIS,73,6.1,308,14.6
14.363,-90.859,330.6,1,1,2013-01-21,1927,Aqua,MODIS,78,6.1,300.4,20.9
14.234,-90.922,324.1,1,1,2013-01-21,1927,Aqua,MODIS,50,6.1,306.5,11
14.023,-91.161,315.9,1,1,2013-01-21,1927,Aqua,MODIS,47,6.1,298.2,8.1
14.015,-91.276,324.2,1,1,2013-01-21,1927,Aqua,MODIS,73,6.1,307.5,12.8
14.279,-89.973,325.2,1,1,2013-01-21,1927,Aqua,MODIS,76,6.1,305.6,11.3
14.545,-91.622,342.4,1.1,1,2013-01-21,1927,Aqua,MODIS,92,6.1,302.6,38.5
14.422,-91.766,319.5,1.1,1,2013-01-21,1927,Aqua,MODIS,74,6.1,298.8,8
14.143,-91.372,303.4,2.1,1.4,2013-01-22,0452,Terra,MODIS,55,6.1,292.1,15.2
14.732,-91.569,300.9,2.1,1.4,2013-01-22,0452,Terra,MODIS,34,6.1,285.9,18.5
14.736,-91.569,310.2,1.1,1.1,2013-01-22,0741,Aqua,MODIS,79,6.1,286,14.9
14.735,-91.559,301.2,1.1,1.1,2013-01-22,0741,Aqua,MODIS,30,6.1,286.1,8.1
14.353,-91.742,323.3,1.8,1.3,2013-01-22,1706,Terra,MODIS,74,6.1,303.2,24.5
14.484,-91.478,321,1.8,1.3,2013-01-22,1706,Terra,MODIS,72,6.1,299.8,26.5
14.523,-91.64,324.6,1.8,1.3,2013-01-22,1706,Terra,MODIS,76,6.1,303.5,27
14.464,-90.887,318.3,2,1.4,2013-01-22,1706,Terra,MODIS,53,6.1,296.3,42.6
14.519,-91.635,321.3,1.8,1.3,2013-01-22,1706,Terra,MODIS,74,6.1,302.5,20.5
14.74,-91.568,315,1.8,1.3,2013-01-22,1706,Terra,MODIS,57,6.1,288.2,28.1
14.522,-91.651,319.6,1.8,1.3,2013-01-22,1706,Terra,MODIS,71,6.1,304.5,15.8
13.966,-90.746,341.6,2.1,1.4,2013-01-22,1706,Terra,MODIS,90,6.1,302.3,112.9
13.963,-90.727,332.6,2.1,1.4,2013-01-22,1706,Terra,MODIS,84,6.1,302.2,71.7
14.005,-91.048,331.6,2,1.4,2013-01-22,1706,Terra,MODIS,83,6.1,302.5,64.5
14.002,-91.03,322.1,2,1.4,2013-01-22,1706,Terra,MODIS,73,6.1,300.9,34.8
14.122,-91.163,304.1,2.5,1.5,2013-01-23,0357,Terra,MODIS,58,6.1,292.3,20.1
14.126,-91.14,307.7,2.5,1.5,2013-01-23,0357,Terra,MODIS,72,6.1,292.4,28.8
14.12,-91.144,312.1,2.5,1.5,2013-01-23,0357,Terra,MODIS,84,6.1,292.5,40.9
14.466,-90.821,304,3.6,1.8,2013-01-23,0823,Aqua,MODIS,58,6.1,284.3,50
14.517,-91.647,317.2,3.2,1.7,2013-01-23,1610,Terra,MODIS,69,6.1,297,38.3
14.734,-91.55,309.7,3.2,1.7,2013-01-23,1610,Terra,MODIS,48,6.1,292.4,39.7
14.737,-91.584,315.9,3.2,1.7,2013-01-23,1610,Terra,MODIS,61,6.1,291.8,64.6
14.519,-91.654,315.3,3.2,1.7,2013-01-23,1610,Terra,MODIS,61,6.1,296.5,29.8
14.41,-91.763,318.6,3.2,1.7,2013-01-23,1611,Terra,MODIS,67,6.1,298.6,40.7
14.294,-90.989,318.3,2.8,1.6,2013-01-23,1611,Terra,MODIS,66,6.1,297.8,34.4
14.291,-90.996,317.2,2.8,1.6,2013-01-23,1611,Terra,MODIS,62,6.1,297.5,28.3
14.32,-91.911,325.7,1.6,1.3,2013-01-23,1915,Aqua,MODIS,79,6.1,300.6,25.5
14.078,-90.279,322.8,1.3,1.1,2013-01-23,1915,Aqua,MODIS,71,6.1,307.5,13.1
13.896,-90.262,322.6,1.3,1.1,2013-01-23,1915,Aqua,MODIS,68,6.1,306.9,11.8
13.983,-90.742,321.3,1.4,1.2,2013-01-23,1915,Aqua,MODIS,64,6.1,304.2,15.2
14.165,-90.758,354.7,1.4,1.2,2013-01-23,1915,Aqua,MODIS,97,6.1,307.6,95.5
14.175,-90.76,338.6,1.4,1.2,2013-01-23,1915,Aqua,MODIS,88,6.1,303.2,44.1
14.163,-90.771,324.4,1.4,1.2,2013-01-23,1915,Aqua,MODIS,56,6.1,305.5,12.9
14.073,-90.577,319.8,1.4,1.2,2013-01-23,1915,Aqua,MODIS,56,6.1,305.5,10.7
14.173,-90.772,336.7,1.4,1.2,2013-01-23,1915,Aqua,MODIS,87,6.1,303,39.2
14.462,-90.889,320.8,1.4,1.2,2013-01-23,1915,Aqua,MODIS,0,6.1,294.8,25.6
14.318,-91.92,328.8,1.7,1.3,2013-01-23,1915,Aqua,MODIS,61,6.1,300.3,35.4
14.318,-91.926,319.7,1.7,1.3,2013-01-23,1915,Aqua,MODIS,36,6.1,300.1,13.7
14.311,-90.748,324.2,1.4,1.2,2013-01-23,1915,Aqua,MODIS,42,6.1,300.5,19.2
14.463,-90.885,305,1.4,1.2,2013-01-24,0440,Terra,MODIS,62,6.1,283.3,14
14.74,-91.568,322.4,1.3,1.1,2013-01-24,0440,Terra,MODIS,100,6.1,284.6,31
14.739,-91.573,310.8,1.3,1.1,2013-01-24,0440,Terra,MODIS,81,6.1,284.7,17.9
14.74,-91.562,307.3,1.3,1.1,2013-01-24,0440,Terra,MODIS,71,6.1,281,14.7
14.74,-91.572,335.2,1.8,1.3,2013-01-24,0728,Aqua,MODIS,100,6.1,284.3,92.1
14.737,-91.554,328.4,1.8,1.3,2013-01-24,0728,Aqua,MODIS,100,6.1,285.7,70.3
14.643,-92.012,332,1.1,1,2013-01-24,1653,Terra,MODIS,67,6.1,302.3,24
14.634,-92.013,347.4,1.1,1,2013-01-24,1653,Terra,MODIS,94,6.1,305.6,53.2
14.641,-92.002,326.3,1.1,1,2013-01-24,1653,Terra,MODIS,29,6.1,302.2,16
14.624,-92.015,321.9,1.1,1,2013-01-24,1653,Terra,MODIS,48,6.1,302.7,9.5
14.203,-90.831,328.6,1.3,1.1,2013-01-24,1653,Terra,MODIS,81,6.1,300.3,24.5
14.407,-90.824,324.3,1.3,1.1,2013-01-24,1653,Terra,MODIS,76,6.1,297.7,21.4
14.433,-91.752,322.7,1.1,1.1,2013-01-24,1653,Terra,MODIS,72,6.1,299.8,14.1
14.405,-90.812,324.4,1.3,1.1,2013-01-24,1653,Terra,MODIS,75,6.1,298,22
14.311,-91.657,347,1.1,1.1,2013-01-24,1653,Terra,MODIS,93,6.1,300.3,55.2
13.984,-91.185,317.3,1.2,1.1,2013-01-24,1653,Terra,MODIS,57,6.1,296.4,10.8
14.302,-91.658,347.9,1.1,1.1,2013-01-24,1653,Terra,MODIS,94,6.1,300,57.8
14.177,-91.382,321.3,1.2,1.1,2013-01-24,1653,Terra,MODIS,71,6.1,304.2,15.6
14.21,-91.068,331.8,1.2,1.1,2013-01-24,1653,Terra,MODIS,83,6.1,297.5,30.9
14.3,-91.648,345.9,1.1,1.1,2013-01-24,1653,Terra,MODIS,93,6.1,300.8,53.2
13.982,-91.174,316.6,1.2,1.1,2013-01-24,1653,Terra,MODIS,47,6.1,296.8,10.7
14.312,-91.907,333.6,2,1.4,2013-01-24,1958,Aqua,MODIS,65,6.1,299.1,61.7
14.32,-91.901,319.4,2,1.4,2013-01-24,1958,Aqua,MODIS,49,6.1,298.3,16.7
14.132,-91.639,327.5,2.1,1.4,2013-01-24,1958,Aqua,MODIS,60,6.1,298.6,46.7
14.364,-91.223,319.1,2.2,1.4,2013-01-24,1958,Aqua,MODIS,68,6.1,296.4,27.3
14.057,-91.187,321.2,2.2,1.4,2013-01-24,1958,Aqua,MODIS,72,6.1,294,39.1
13.971,-90.71,314.3,2.4,1.5,2013-01-24,1958,Aqua,MODIS,60,6.1,295.3,17.8
14.565,-92.156,311,2.9,1.6,2013-01-25,1903,Aqua,MODIS,36,6.1,294.6,19.2
14.459,-90.89,315.6,1,1,2013-01-26,0427,Terra,MODIS,91,6.1,283.1,17
14.741,-91.568,338.9,1,1,2013-01-26,0428,Terra,MODIS,100,6.1,287.9,44.2
13.886,-90.272,300.5,2.4,1.5,2013-01-26,0716,Aqua,MODIS,20,6.1,290.1,14.9
14.257,-90.246,323.3,1,1,2013-01-26,1641,Terra,MODIS,75,6.1,302,15.2
14.4,-91.021,316,1,1,2013-01-26,1641,Terra,MODIS,53,6.1,301.2,7.9
14.463,-90.883,318.5,1,1,2013-01-26,1641,Terra,MODIS,53,6.1,298.7,14.7
14.464,-90.892,315.4,1,1,2013-01-26,1641,Terra,MODIS,48,6.1,294.4,12.7
14.729,-91.574,309.7,1,1,2013-01-26,1641,Terra,MODIS,56,6.1,296.1,7.3
14.737,-91.562,329.7,1,1,2013-01-26,1641,Terra,MODIS,73,6.1,298.6,27
14.738,-91.572,335.1,1,1,2013-01-26,1641,Terra,MODIS,83,6.1,298.4,34.3
14.417,-91.771,343,1,1,2013-01-26,1641,Terra,MODIS,91,6.1,307.2,35.8
14.256,-90.237,316.7,1,1,2013-01-26,1641,Terra,MODIS,52,6.1,301.7,9.1
14.416,-91.762,327.7,1,1,2013-01-26,1641,Terra,MODIS,48,6.1,310.6,13
14.327,-91.216,329.2,1,1,2013-01-26,1641,Terra,MODIS,80,6.1,300.8,21.2
14.236,-91.283,319.8,1,1,2013-01-26,1641,Terra,MODIS,36,6.1,304.7,8.2
14.349,-91.875,325.4,1,1,2013-01-26,1641,Terra,MODIS,74,6.1,306.5,11.7
14.181,-90.907,326.7,1,1,2013-01-26,1641,Terra,MODIS,77,6.1,305.1,15.7
14.182,-90.917,347.4,1,1,2013-01-26,1641,Terra,MODIS,93,6.1,303.6,48.1
14.017,-90.423,327.4,1,1,2013-01-26,1641,Terra,MODIS,78,6.1,306.5,14.1
14.245,-91.537,342.6,1,1,2013-01-26,1641,Terra,MODIS,90,6.1,303.7,38.4
14.244,-91.527,343.7,1,1,2013-01-26,1641,Terra,MODIS,91,6.1,304.3,40.5
14.132,-90.958,316.3,1,1,2013-01-26,1641,Terra,MODIS,43,6.1,303.5,5.6
14.015,-90.414,326.1,1,1,2013-01-26,1641,Terra,MODIS,77,6.1,305.4,12.6
13.947,-90.759,335.6,1,1,2013-01-26,1641,Terra,MODIS,86,6.1,304.7,27.6
13.948,-90.768,328.3,1,1,2013-01-26,1641,Terra,MODIS,79,6.1,302.7,18
13.999,-90.426,333.6,1,1,2013-01-26,1641,Terra,MODIS,84,6.1,308.8,20
14.266,-90.505,317.9,1.5,1.2,2013-01-26,1945,Aqua,MODIS,51,6.1,301.1,15.1
14.262,-90.498,324.2,1.5,1.2,2013-01-26,1945,Aqua,MODIS,56,6.1,301.7,26.5
14.013,-90.419,326.9,1.5,1.2,2013-01-26,1945,Aqua,MODIS,77,6.1,304.2,22.1
14.268,-90.492,318.9,1.5,1.2,2013-01-26,1945,Aqua,MODIS,42,6.1,300.3,18
14.136,-90.688,323.8,1.4,1.2,2013-01-26,1945,Aqua,MODIS,53,6.1,304.5,13.2
14.212,-89.736,318.4,1.7,1.3,2013-01-26,1945,Aqua,MODIS,51,6.1,301.5,12.2
14.307,-90.778,351,1.4,1.2,2013-01-26,1945,Aqua,MODIS,95,6.1,305.2,84.7
14.239,-90.899,319.8,1.4,1.2,2013-01-26,1945,Aqua,MODIS,66,6.1,303.5,12.7
14.264,-91.163,316.5,1.3,1.1,2013-01-26,1945,Aqua,MODIS,55,6.1,300.3,9.4
14.309,-90.765,343.5,1.4,1.2,2013-01-26,1945,Aqua,MODIS,91,6.1,304.4,60.6
14.312,-90.785,325.7,1.4,1.2,2013-01-26,1945,Aqua,MODIS,76,6.1,305.2,17.9
14.313,-90.772,352.5,1.4,1.2,2013-01-26,1945,Aqua,MODIS,96,6.1,305.5,93.2
14.267,-91.171,316.5,1.3,1.1,2013-01-26,1945,Aqua,MODIS,45,6.1,301.1,9.2
15.81,-91.829,318.6,1.3,1.1,2013-01-26,1946,Aqua,MODIS,70,6.1,301.2,10.5
14.74,-91.558,301.3,1.1,1.1,2013-01-27,0759,Aqua,MODIS,34,6.1,283.6,8.4
14.742,-91.568,313.6,1.1,1.1,2013-01-27,0759,Aqua,MODIS,88,6.1,286.5,18.1
14.245,-90.95,316.2,4.1,1.9,2013-01-27,1850,Aqua,MODIS,70,6.1,295.9,54
14.303,-89.572,317,3.2,1.7,2013-01-27,1850,Aqua,MODIS,62,6.1,299.8,34.5
14.25,-90.958,314.6,4.1,1.9,2013-01-27,1850,Aqua,MODIS,64,6.1,295.6,39.8
14.738,-91.577,310.1,1.2,1.1,2013-01-28,0415,Terra,MODIS,79,6.1,286.1,15.9
14.162,-90.98,311.3,1.2,1.1,2013-01-28,0415,Terra,MODIS,82,6.1,293.2,11.9
14.74,-91.564,321.6,1.2,1.1,2013-01-28,0415,Terra,MODIS,100,6.1,286.2,29.5
14.737,-91.57,329,1.2,1.1,2013-01-28,0415,Terra,MODIS,100,6.1,288.6,40.5
14.295,-90.588,308.9,1.1,1.1,2013-01-28,0415,Terra,MODIS,76,6.1,292.1,10.2
14.172,-90.981,304.8,1.2,1.1,2013-01-28,0415,Terra,MODIS,62,6.1,292.8,6.7
14.439,-91.242,316.4,1.3,1.1,2013-01-28,1629,Terra,MODIS,48,6.1,301.4,9.3
14.39,-90.723,322.5,1.2,1.1,2013-01-28,1629,Terra,MODIS,73,6.1,302.3,19
14.478,-91.397,314.9,1.4,1.2,2013-01-28,1629,Terra,MODIS,51,6.1,301.5,7.9
14.737,-91.572,329.9,1.4,1.2,2013-01-28,1629,Terra,MODIS,72,6.1,291,43.3
14.499,-91.769,327.8,1.4,1.2,2013-01-28,1629,Terra,MODIS,79,6.1,304.6,26.4
14.423,-91.436,322.2,1.4,1.2,2013-01-28,1629,Terra,MODIS,72,6.1,303.2,17.2
14.482,-91.895,320.4,1.5,1.2,2013-01-28,1629,Terra,MODIS,64,6.1,304.9,10.3
14.429,-91.244,316.9,1.3,1.1,2013-01-28,1629,Terra,MODIS,44,6.1,303.7,9.9
14.366,-90.851,318,1.3,1.1,2013-01-28,1629,Terra,MODIS,41,6.1,304.1,9.8
14.241,-91.209,315.3,1.3,1.1,2013-01-28,1629,Terra,MODIS,32,6.1,301.3,7.6
14.198,-90.662,336.1,1.2,1.1,2013-01-28,1629,Terra,MODIS,86,6.1,304.8,37.3
14.298,-91.422,322.2,1.4,1.2,2013-01-28,1629,Terra,MODIS,69,6.1,306,15.6
14.268,-91.113,322.8,1.3,1.1,2013-01-28,1629,Terra,MODIS,71,6.1,303.1,16.9
14.2,-90.674,318.2,1.2,1.1,2013-01-28,1629,Terra,MODIS,60,6.1,303.8,9
14.31,-91.647,327.1,1.4,1.2,2013-01-28,1629,Terra,MODIS,75,6.1,303,23.3
14.312,-91.66,347.7,1.4,1.2,2013-01-28,1629,Terra,MODIS,93,6.1,304.6,77.3
13.881,-90.28,319.7,1.2,1.1,2013-01-28,1629,Terra,MODIS,44,6.1,304.1,7.1
13.972,-91.179,323.4,1.3,1.1,2013-01-28,1629,Terra,MODIS,21,6.1,305.5,15.4
14.076,-91.128,318.5,1.3,1.1,2013-01-28,1629,Terra,MODIS,61,6.1,300.1,13
13.947,-90.232,321.5,1.2,1.1,2013-01-28,1629,Terra,MODIS,49,6.1,303.6,10.2
14.119,-90.99,325.6,1.3,1.1,2013-01-28,1629,Terra,MODIS,75,6.1,305.6,19.5
13.99,-90.741,320.9,1,1,2013-01-28,1933,Aqua,MODIS,46,6.1,305.6,7.4
14.021,-90.449,330,1,1,2013-01-28,1933,Aqua,MODIS,77,6.1,305.5,14.5
14.078,-90.76,327.7,1,1,2013-01-28,1933,Aqua,MODIS,69,6.1,306.3,11.4
14.008,-90.543,328,1,1,2013-01-28,1933,Aqua,MODIS,74,6.1,303.3,16.4
14.009,-90.534,326.4,1,1,2013-01-28,1933,Aqua,MODIS,71,6.1,303.1,14.4
14.067,-90.577,326.6,1,1,2013-01-28,1933,Aqua,MODIS,73,6.1,306.3,14.1
14.029,-90.46,323.8,1,1,2013-01-28,1933,Aqua,MODIS,52,6.1,305.2,8.2
13.988,-90.751,328.5,1,1,2013-01-28,1933,Aqua,MODIS,75,6.1,309.9,16.2
14.077,-90.769,333.6,1,1,2013-01-28,1933,Aqua,MODIS,82,6.1,304.1,20.3
14.068,-90.568,326.3,1,1,2013-01-28,1933,Aqua,MODIS,73,6.1,306.3,13.3
14.241,-90.911,323,1,1,2013-01-28,1933,Aqua,MODIS,42,6.1,306.1,9.4
14.194,-90.79,326.4,1,1,2013-01-28,1933,Aqua,MODIS,74,6.1,305,12.7
14.195,-90.781,327,1,1,2013-01-28,1933,Aqua,MODIS,75,6.1,304.2,13.5
14.197,-90.372,322.6,1,1,2013-01-28,1933,Aqua,MODIS,62,6.1,304.7,11.8
